,transaction_id,user_id,genero,linea_tc,interes_tc,monto,fecha,hora,establecimiento,ciudad,status_txn,is_prime,dcto,cashback,fraude,anio,marca,proveedor
197,198,2243,M,99000,51,204.49,02/01/20,8,Farmacia,Monterrey,Aceptada,False,0.0,10.22,False,2021,Apple,ATT
198,199,2348,F,87000,50,803.14,02/01/20,8,Farmacia,Guadalajara,Aceptada,False,0.0,24.09,False,2020,Huawei,Movistar
199,200,2392,N,86000,52,1091.09,02/01/20,8,Supermercado,Guadalajara,Aceptada,False,0.0,32.73,False,2020,Huawei,ATT
200,201,2433,M,84000,60,780.79,02/01/20,8,Abarrotes,Guadalajara,Rechazada,True,39.04,23.42,False,2020,Huawei,Telcel
201,202,2547,M,91000,56,930.02,02/01/20,8,Farmacia,Monterrey,Aceptada,False,0.0,46.5,False,2019,Samsung,ATT
202,203,2621,F,62000,51,233.71,02/01/20,8,Tienda departamental,Monterrey,Aceptada,False,0.0,7.01,False,2019,Apple,ATT
203,204,2626,M,75000,54,158.48,02/01/20,8,Tienda departamental,Ciudad de México,Aceptada,True,0.0,4.75,False,2018,Samsung,Movistar
204,205,2785,M,80000,49,368.51,02/01/20,8,Supermercado,Monterrey,Rechazada,False,0.0,11.06,False,2017,Samsung,ATT
205,206,3129,M,67000,43,444.25,02/01/20,8,Farmacia,Tijuana,Aceptada,False,22.21,13.33,False,2019,Samsung,Telcel
206,207,3308,F,72000,49,220.05,02/01/20,8,Tienda departamental,Guadalajara,En proceso,False,11.0,6.6,False,2018,Motorola,Telcel
207,208,3317,N,61000,46,724.02,02/01/20,8,Tienda departamental,Ciudad de México,En proceso,False,36.2,21.72,False,2020,Huawei,Telcel
208,209,3546,F,28000,64,296.87,02/01/20,8,Tienda departamental,Nezahualcóyotl,Aceptada,False,0.0,8.91,False,2020,Apple,Telcel
209,210,3675,M,64000,48,675.83,02/01/20,8,Farmacia,Guadalajara,Rechazada,False,0.0,20.27,False,2020,Samsung,ATT
210,211,3697,M,67000,53,288.69,02/01/20,8,Compra en línea,Nezahualcóyotl,Rechazada,False,0.0,8.66,False,2021,Samsung,Telcel
211,212,3775,M,94000,53,265.99,02/01/20,8,Compra en línea,Ciudad de México,Aceptada,False,0.0,7.98,False,2018,Apple,Movistar
212,213,3991,N,75000,36,907.98,02/01/20,8,Compra en línea,Ciudad de México,Aceptada,False,45.4,45.4,False,2020,Motorola,Telcel
213,214,121,F,26000,47,609.02,02/01/20,9,Tienda departamental,Guadalajara,Aceptada,False,0.0,18.27,False,2020,Samsung,Telcel
214,215,148,F,27000,44,401.33,02/01/20,9,Abarrotes,Tijuana,Aceptada,False,0.0,12.04,False,2015,Apple,ATT
215,216,214,F,74000,45,512.77,02/01/20,9,Supermercado,Nezahualcóyotl,Rechazada,False,0.0,25.64,False,2021,Samsung,Telcel
216,217,257,F,68000,56,706.71,02/01/20,9,Tienda departamental,Ciudad de México,Rechazada,False,0.0,21.2,False,2020,Motorola,Telcel
217,218,267,F,52000,54,626.12,02/01/20,9,Supermercado,Cancún,Aceptada,False,0.0,18.78,False,2015,Samsung,ATT
218,219,269,F,58000,50,18.11,02/01/20,9,Compra en línea,Guadalajara,Aceptada,True,0.0,0.54,False,2019,Samsung,Telcel
219,220,316,M,81000,40,570.11,02/01/20,9,Supermercado,Monterrey,Aceptada,True,0.0,17.1,True,2020,Motorola,Telcel
220,221,322,M,44000,52,900.39,02/01/20,9,Tienda departamental,Nezahualcóyotl,Aceptada,False,45.02,27.01,False,2017,Huawei,ATT
221,222,1036,F,87000,47,471.93,02/01/20,9,Unknown,Toluca,Aceptada,False,0.0,14.16,False,2018,Huawei,ATT
222,223,1061,M,96000,43,858.43,02/01/20,9,Unknown,Ciudad de México,Aceptada,False,42.92,25.75,False,2020,Apple,Movistar
223,224,1095,F,44000,49,74.93,02/01/20,9,Abarrotes,Ciudad de México,En proceso,False,0.0,2.25,False,2015,Samsung,ATT
224,225,1101,F,74000,50,537.38,02/01/20,9,Tienda departamental,Ciudad de México,En proceso,False,26.87,16.12,False,2020,Apple,Telcel
225,226,1145,M,36000,58,289.3,02/01/20,9,Tienda departamental,Ciudad de México,Rechazada,False,0.0,8.68,False,2020,Apple,Telcel
226,227,1331,F,69000,57,745.47,02/01/20,9,Abarrotes,Tijuana,Aceptada,False,37.27,22.36,False,2016,Huawei,Telcel
227,228,1361,F,28000,52,672.8,02/01/20,9,Abarrotes,Guadalajara,Rechazada,False,0.0,20.18,False,2021,Samsung,Telcel
228,229,1389,F,39000,40,579.15,02/01/20,9,Tienda departamental,Nezahualcóyotl,Aceptada,False,0.0,17.37,False,2019,Samsung,ATT
229,230,1476,N,75000,49,692.37,02/01/20,9,Tienda departamental,Monterrey,Rechazada,False,0.0,20.77,True,2018,Samsung,Movistar
230,231,1532,M,92000,37,469.72,02/01/20,9,Compra en línea,Monterrey,Aceptada,False,23.49,14.09,False,2019,Samsung,Telcel
231,232,1598,F,60000,58,598.66,02/01/20,9,Compra en línea,Toluca,Aceptada,False,0.0,17.96,False,2020,Samsung,Telcel
232,233,1687,F,26000,52,276.2,02/01/20,9,Compra en línea,Ciudad de México,Aceptada,False,0.0,8.29,False,2018,Huawei,Movistar
233,234,1714,M,29000,50,964.04,02/01/20,9,Tienda departamental,Toluca,En proceso,False,0.0,28.92,False,2020,Apple,ATT
234,235,1799,F,93000,38,961.35,02/01/20,9,Compra en línea,Tijuana,Aceptada,False,0.0,28.84,False,2018,Huawei,Telcel
235,236,1916,M,68000,50,589.22,02/01/20,9,Compra en línea,Nezahualcóyotl,Aceptada,False,29.46,17.68,True,2015,Motorola,ATT
236,237,1954,N,28000,46,682.72,02/01/20,9,Farmacia,Guadalajara,Aceptada,False,0.0,20.48,False,2018,Huawei,Telcel
237,238,1974,M,28000,58,1190.73,02/01/20,9,Compra en línea,Guadalajara,Aceptada,False,0.0,35.72,False,2018,Huawei,Telcel
238,239,1974,M,28000,58,784.87,02/01/20,9,Supermercado,Nezahualcóyotl,Aceptada,False,0.0,23.55,False,2018,Huawei,Telcel
239,240,2007,F,29000,53,1010.36,02/01/20,9,Tienda departamental,Ciudad de México,Aceptada,False,0.0,50.52,False,2014,Huawei,Telcel
240,241,2117,F,38000,58,378.38,02/01/20,9,Abarrotes,Monterrey,Aceptada,False,0.0,11.35,False,2021,Huawei,Telcel
241,242,2249,M,55000,56,957.26,02/01/20,9,Abarrotes,Monterrey,Aceptada,False,0.0,28.72,False,2021,Samsung,Telcel
242,243,2262,M,60000,36,744.3,02/01/20,9,Supermercado,Ciudad de México,En proceso,False,0.0,22.33,False,2017,Huawei,Telcel
243,244,2321,F,56000,34,558.64,02/01/20,9,Compra en línea,Guadalajara,Aceptada,False,0.0,16.76,True,2015,Motorola,Telcel
244,245,2349,F,32000,45,124.7,02/01/20,9,Compra en línea,Guadalajara,Aceptada,False,0.0,3.74,False,2021,Apple,Telcel
245,246,2359,N,28000,59,418.19,02/01/20,9,Tienda departamental,Guadalajara,Aceptada,False,20.91,20.91,False,2015,Samsung,Movistar
246,247,2369,M,94000,61,1038.08,02/01/20,9,Farmacia,Guadalajara,Aceptada,True,0.0,31.14,False,2013,Samsung,Movistar
247,248,2398,M,35000,64,873.54,02/01/20,9,Abarrotes,Monterrey,En proceso,False,0.0,26.21,False,2017,Samsung,Movistar
248,249,2629,N,87000,60,829.72,02/01/20,9,Compra en línea,Toluca,Aceptada,True,0.0,24.89,False,2020,Apple,ATT
249,250,2754,M,90000,50,806.73,02/01/20,9,Compra en línea,Ciudad de México,Aceptada,False,0.0,24.2,False,2015,Samsung,ATT
250,251,2799,M,66000,47,1071.86,02/01/20,9,Compra en línea,Cancún,Rechazada,False,0.0,32.16,False,2021,Samsung,Telcel
251,252,3266,M,74000,61,558.31,02/01/20,9,Tienda departamental,Guadalajara,Rechazada,False,0.0,16.75,False,2018,Samsung,ATT
252,253,3410,M,64000,47,923.63,02/01/20,9,Farmacia,Monterrey,Aceptada,False,0.0,27.71,False,2016,Huawei,Telcel
253,254,3430,N,69000,53,326.87,02/01/20,9,Unknown,Guadalajara,Rechazada,True,0.0,9.81,False,2019,Huawei,Movistar
254,255,3447,F,44000,40,346.9,02/01/20,9,Supermercado,Guadalajara,Rechazada,False,17.35,10.41,False,2017,Apple,Movistar
255,256,3584,F,60000,40,724.84,02/01/20,9,Unknown,Guadalajara,Rechazada,False,0.0,21.75,False,2021,Apple,ATT
256,257,3705,M,70000,43,1058.32,02/01/20,9,Tienda departamental,Tijuana,Aceptada,True,0.0,31.75,False,2018,Apple,ATT
257,258,3723,M,54000,40,657.01,02/01/20,9,Farmacia,Ciudad de México,Aceptada,False,32.85,19.71,False,2019,Motorola,Telcel
258,259,3733,F,61000,40,904.72,02/01/20,9,Supermercado,Guadalajara,Aceptada,True,45.24,27.14,False,2018,Samsung,Movistar
259,260,3751,F,92000,48,641.92,02/01/20,9,Farmacia,Monterrey,Aceptada,False,0.0,19.26,False,2020,Huawei,Telcel
260,261,3952,N,35000,43,177.65,02/01/20,9,Supermercado,Nezahualcóyotl,Aceptada,False,0.0,5.33,False,2017,Motorola,ATT
261,262,187,F,32000,47,384.45,02/01/20,10,Compra en línea,Monterrey,Rechazada,True,0.0,11.53,False,2015,Samsung,ATT
262,263,243,F,99000,64,246.5,02/01/20,10,Unknown,Ciudad de México,En proceso,False,0.0,7.4,False,2019,Motorola,Telcel
263,264,289,M,87000,59,412.72,02/01/20,10,Supermercado,Cancún,Aceptada,False,0.0,12.38,False,2019,Samsung,Movistar
264,265,537,M,66000,47,512.74,02/01/20,10,Compra en línea,Guadalajara,Aceptada,False,0.0,15.38,False,2021,Huawei,Telcel
265,266,618,F,93000,46,418.78,02/01/20,10,Compra en línea,Monterrey,En proceso,False,0.0,12.56,False,2019,Apple,ATT
266,267,652,F,86000,35,612.41,02/01/20,10,Tienda departamental,Monterrey,Rechazada,True,0.0,30.62,False,2018,Apple,Movistar
267,268,688,F,49000,35,792.47,02/01/20,10,Farmacia,Monterrey,En proceso,False,0.0,23.77,False,2021,Huawei,Movistar
268,269,692,F,77000,51,675.37,02/01/20,10,Compra en línea,Tijuana,Aceptada,False,0.0,20.26,True,2020,Motorola,Movistar
269,270,709,F,81000,57,834.94,02/01/20,10,Unknown,Nezahualcóyotl,Aceptada,False,0.0,41.75,False,2019,Samsung,ATT
270,271,782,M,94000,55,876.96,02/01/20,10,Tienda departamental,Ciudad de México,Aceptada,False,0.0,26.31,False,2014,Apple,Telcel
271,272,878,M,63000,39,665.19,02/01/20,10,Compra en línea,Guadalajara,Aceptada,False,33.26,19.96,False,2020,Samsung,Telcel
272,273,981,M,81000,35,706.27,02/01/20,10,Abarrotes,Guadalajara,En proceso,True,35.31,21.19,False,2022,Samsung,ATT
273,274,997,M,48000,55,367.99,02/01/20,10,Tienda departamental,Guadalajara,Aceptada,False,0.0,11.04,False,2020,Motorola,Telcel
274,275,1139,F,36000,58,147.82,02/01/20,10,Farmacia,Guadalajara,Aceptada,False,0.0,4.43,False,2019,Samsung,ATT
275,276,1210,M,92000,56,79.11,02/01/20,10,Compra en línea,Toluca,Aceptada,True,0.0,2.37,False,2019,Motorola,ATT
276,277,1274,M,56000,64,565.93,02/01/20,10,Abarrotes,Nezahualcóyotl,Aceptada,False,0.0,16.98,False,2018,Motorola,Movistar
277,278,1315,M,43000,48,121.01,02/01/20,10,Unknown,Monterrey,Aceptada,False,0.0,3.63,False,2020,Samsung,Telcel
278,279,1389,F,39000,40,468.66,02/01/20,10,Farmacia,Nezahualcóyotl,Aceptada,False,23.43,14.06,False,2018,Apple,Telcel
279,280,1412,F,26000,43,1027.32,02/01/20,10,Supermercado,Monterrey,Aceptada,False,51.37,30.82,False,2016,Apple,ATT
280,281,1543,F,81000,64,726.28,02/01/20,10,Supermercado,Monterrey,Aceptada,False,0.0,21.79,False,2016,Motorola,Telcel
281,282,1640,M,70000,36,1.0,02/01/20,10,Compra en línea,Tijuana,Rechazada,False,0.0,0.03,False,2019,Motorola,Telcel
282,283,1643,M,43000,52,353.29,02/01/20,10,Supermercado,Monterrey,En proceso,False,0.0,10.6,False,2021,Apple,Telcel
283,284,1747,M,37000,52,261.13,02/01/20,10,Unknown,Tijuana,Aceptada,True,13.06,7.83,False,2020,Samsung,Telcel
284,285,1756,M,89000,63,525.62,02/01/20,10,Tienda departamental,Guadalajara,Aceptada,True,0.0,15.77,False,2016,Samsung,Telcel
285,286,1760,F,71000,59,332.98,02/01/20,10,Tienda departamental,Guadalajara,Rechazada,False,0.0,9.99,False,2021,Huawei,ATT
286,287,1865,M,54000,38,391.62,02/01/20,10,Supermercado,Guadalajara,Aceptada,False,0.0,19.58,False,2018,Samsung,ATT
287,288,1970,F,65000,43,1188.06,02/01/20,10,Compra en línea,Monterrey,Rechazada,False,0.0,35.64,False,2020,Samsung,Telcel
288,289,2052,F,37000,57,759.71,02/01/20,10,Supermercado,Nezahualcóyotl,Aceptada,False,0.0,22.79,False,2020,Samsung,Telcel
289,290,2059,M,30000,57,246.56,02/01/20,10,Compra en línea,Guadalajara,Aceptada,False,0.0,7.4,False,2020,Huawei,ATT
290,291,2060,M,48000,59,451.05,02/01/20,10,Supermercado,Guadalajara,En proceso,False,0.0,13.53,False,2018,Motorola,Movistar
291,292,2092,F,89000,33,466.8,02/01/20,10,Abarrotes,Monterrey,Aceptada,False,0.0,14.0,False,2017,Motorola,Telcel
292,293,2182,F,75000,42,364.7,02/01/20,10,Tienda departamental,Ciudad de México,Aceptada,False,18.24,10.94,False,2020,Huawei,Telcel
293,294,2183,F,28000,32,478.17,02/01/20,10,Tienda departamental,Ciudad de México,Aceptada,False,0.0,14.35,False,2021,Apple,Telcel
294,295,2203,N,34000,47,693.74,02/01/20,10,Tienda departamental,Guadalajara,En proceso,False,34.69,20.81,False,2019,Apple,Movistar
295,296,2203,N,34000,47,336.21,02/01/20,10,Abarrotes,Nezahualcóyotl,Aceptada,False,0.0,10.09,False,2019,Apple,Movistar
296,297,2387,M,88000,55,418.99,02/01/20,10,Compra en línea,Nezahualcóyotl,Aceptada,False,0.0,12.57,False,2016,Huawei,ATT
297,298,2488,F,60000,34,856.81,02/01/20,10,Tienda departamental,Ciudad de México,Aceptada,False,0.0,25.7,False,2019,Motorola,Telcel
298,299,2551,M,77000,43,550.33,02/01/20,10,Farmacia,Monterrey,Rechazada,False,0.0,16.51,False,2020,Apple,Movistar
299,300,2704,M,95000,53,743.38,02/01/20,10,Unknown,Toluca,Aceptada,False,0.0,22.3,False,2016,Huawei,Telcel
300,301,2754,M,90000,50,1237.14,02/01/20,10,Compra en línea,Ciudad de México,En proceso,False,0.0,37.11,False,2015,Samsung,ATT
301,302,2845,F,31000,58,385.52,02/01/20,10,Compra en línea,Ciudad de México,Aceptada,False,19.28,11.57,False,2017,Motorola,ATT
302,303,2866,F,98000,62,828.05,02/01/20,10,Farmacia,Monterrey,En proceso,False,0.0,24.84,True,2015,Samsung,Telcel
304,305,2960,F,35000,60,878.95,02/01/20,10,Unknown,Guadalajara,En proceso,False,0.0,26.37,False,2015,Samsung,ATT
305,306,3073,M,51000,54,159.58,02/01/20,10,Compra en línea,Cancún,Aceptada,False,7.98,4.79,False,2021,Apple,Movistar
306,307,3105,N,66000,56,276.59,02/01/20,10,Compra en línea,Monterrey,Aceptada,True,0.0,13.83,False,2017,Motorola,Movistar
307,308,3162,F,89000,57,903.75,02/01/20,10,Tienda departamental,Toluca,Aceptada,False,0.0,27.11,False,2020,Motorola,Telcel
308,309,3379,N,31000,63,271.02,02/01/20,10,Tienda departamental,Cancún,Aceptada,False,13.55,8.13,False,2018,Motorola,Telcel
309,310,3383,M,43000,45,693.1,02/01/20,10,Supermercado,Nezahualcóyotl,Rechazada,False,0.0,48.52,False,2019,Samsung,Telcel
310,311,3500,M,83000,39,113.97,02/01/20,10,Unknown,Guadalajara,Aceptada,True,5.7,3.42,False,2020,Samsung,Telcel
311,312,3573,F,97000,33,767.48,02/01/20,10,Tienda departamental,Monterrey,Aceptada,False,0.0,23.02,False,2020,Samsung,Telcel
312,313,3653,F,52000,39,589.02,02/01/20,10,Supermercado,Tijuana,Aceptada,False,0.0,17.67,False,2014,Samsung,Telcel
313,314,3727,F,92000,56,904.67,02/01/20,10,Compra en línea,Nezahualcóyotl,Aceptada,False,45.23,27.14,True,2017,Motorola,Telcel
314,315,3811,M,70000,40,1366.71,02/01/20,10,Tienda departamental,Cancún,Aceptada,False,68.34,41.0,False,2016,Samsung,Telcel
315,316,3823,F,83000,50,367.17,02/01/20,10,Tienda departamental,Ciudad de México,Aceptada,False,0.0,11.02,False,2018,Samsung,ATT
316,317,3908,F,55000,51,281.77,02/01/20,10,Compra en línea,Nezahualcóyotl,Aceptada,False,0.0,8.45,False,2016,Apple,Movistar
317,318,3916,M,49000,48,76.86,02/01/20,10,Compra en línea,Guadalajara,Aceptada,False,0.0,2.31,False,2020,Huawei,Telcel
318,319,257,F,68000,56,685.58,02/01/20,11,Abarrotes,Ciudad de México,Aceptada,False,0.0,20.57,False,2020,Motorola,Telcel
319,320,305,M,52000,64,396.02,02/01/20,11,Farmacia,Guadalajara,Aceptada,False,0.0,11.88,False,2020,Motorola,Telcel
320,321,320,F,38000,61,674.59,02/01/20,11,Farmacia,Guadalajara,Aceptada,False,0.0,20.24,True,2020,Samsung,Movistar
321,322,320,F,38000,61,181.79,02/01/20,11,Tienda departamental,Nezahualcóyotl,Aceptada,False,0.0,5.45,False,2020,Samsung,Movistar
322,323,344,M,98000,34,566.16,02/01/20,11,Compra en línea,Ciudad de México,Rechazada,False,28.31,28.31,False,2017,Apple,Telcel
323,324,459,F,31000,57,389.17,02/01/20,11,Farmacia,Guadalajara,En proceso,False,0.0,11.68,False,2022,Apple,Telcel
324,325,525,M,42000,49,1.0,02/01/20,11,Tienda departamental,Tijuana,En proceso,False,0.0,0.03,False,2020,Huawei,Movistar
325,326,565,M,92000,40,396.52,02/01/20,11,Farmacia,Guadalajara,Aceptada,False,0.0,11.9,False,2018,Apple,Telcel
326,327,612,M,97000,57,700.0,02/01/20,11,Farmacia,Nezahualcóyotl,Aceptada,False,0.0,21.0,False,2019,Samsung,Telcel
327,328,630,F,79000,45,633.04,02/01/20,11,Supermercado,Monterrey,Aceptada,False,0.0,18.99,False,2017,Apple,ATT
328,329,715,F,25000,43,1280.38,02/01/20,11,Farmacia,Ciudad de México,Aceptada,False,0.0,38.41,False,2016,Apple,Telcel
329,330,720,M,90000,38,811.86,02/01/20,11,Tienda departamental,Monterrey,En proceso,False,0.0,24.36,False,2018,Motorola,Telcel
330,331,732,N,86000,49,909.09,02/01/20,11,Tienda departamental,Guadalajara,Aceptada,True,0.0,27.27,False,2021,Samsung,Movistar
331,332,838,M,46000,35,515.85,02/01/20,11,Farmacia,Monterrey,Aceptada,False,0.0,15.48,False,2022,Apple,ATT
332,333,893,M,80000,43,823.89,02/01/20,11,Tienda departamental,Monterrey,En proceso,False,0.0,24.72,False,2020,Apple,Telcel
333,334,1081,N,89000,54,229.75,02/01/20,11,Unknown,Guadalajara,Aceptada,False,0.0,6.89,False,2021,Apple,Movistar
334,335,1103,F,51000,52,190.59,02/01/20,11,Unknown,Tijuana,Aceptada,False,9.53,5.72,False,2019,Motorola,Telcel
335,336,1129,F,78000,39,1.0,02/01/20,11,Supermercado,Guadalajara,Aceptada,False,0.0,0.03,False,2017,Huawei,Movistar
336,337,1139,F,36000,58,1163.98,02/01/20,11,Unknown,Guadalajara,Aceptada,False,0.0,34.92,False,2019,Samsung,ATT
337,338,1176,N,47000,32,568.54,02/01/20,11,Compra en línea,Guadalajara,En proceso,True,0.0,17.06,False,2021,Motorola,Telcel
338,339,1364,M,94000,52,132.89,02/01/20,11,Compra en línea,Toluca,En proceso,False,0.0,3.99,False,2021,Huawei,ATT
339,340,1563,F,48000,47,517.16,02/01/20,11,Compra en línea,Guadalajara,En proceso,False,0.0,25.86,False,2021,Motorola,Telcel
340,341,1601,N,99000,37,875.27,02/01/20,11,Supermercado,Nezahualcóyotl,Aceptada,False,0.0,26.26,False,2016,Apple,ATT
341,342,1615,F,43000,35,118.05,02/01/20,11,Tienda departamental,Tijuana,Aceptada,False,0.0,3.54,False,2017,Huawei,ATT
342,343,1658,F,99000,37,761.68,02/01/20,11,Tienda departamental,Guadalajara,En proceso,False,0.0,22.85,False,2016,Apple,ATT
343,344,1724,M,43000,37,136.64,02/01/20,11,Tienda departamental,Nezahualcóyotl,En proceso,False,0.0,4.1,False,2016,Samsung,Movistar
344,345,1784,F,89000,39,1.0,02/01/20,11,Supermercado,Nezahualcóyotl,En proceso,False,0.0,0.05,False,2017,Motorola,ATT
345,346,1859,F,26000,50,651.67,02/01/20,11,Tienda departamental,Nezahualcóyotl,Aceptada,False,0.0,45.62,False,2021,Apple,ATT
346,347,2039,M,61000,46,802.45,02/01/20,11,Supermercado,Nezahualcóyotl,Rechazada,False,0.0,24.07,False,2018,Samsung,ATT
347,348,2153,F,82000,63,258.39,02/01/20,11,Compra en línea,Nezahualcóyotl,Aceptada,False,0.0,7.75,False,2019,Motorola,Movistar
348,349,2160,M,80000,62,595.46,02/01/20,11,Compra en línea,Guadalajara,Aceptada,True,0.0,17.86,False,2020,Apple,ATT
349,350,2222,M,47000,59,710.54,02/01/20,11,Supermercado,Monterrey,Aceptada,False,0.0,21.32,False,2019,Huawei,ATT
350,351,2223,F,89000,52,343.55,02/01/20,11,Supermercado,Monterrey,Aceptada,False,0.0,10.31,False,2020,Samsung,Movistar
351,352,2333,M,45000,64,443.92,02/01/20,11,Unknown,Monterrey,En proceso,False,0.0,13.32,False,2020,Apple,Telcel
352,353,2431,F,43000,63,944.15,02/01/20,11,Compra en línea,Cancún,Aceptada,False,0.0,66.09,False,2017,Huawei,Telcel
353,354,2543,F,32000,39,306.02,02/01/20,11,Supermercado,Nezahualcóyotl,Aceptada,False,0.0,9.18,False,2021,Motorola,Telcel
354,355,2634,M,55000,52,1068.88,02/01/20,11,Farmacia,Ciudad de México,Rechazada,False,0.0,32.07,False,2020,Motorola,Movistar
355,356,2701,M,86000,48,356.04,02/01/20,11,Compra en línea,Ciudad de México,Aceptada,False,0.0,10.68,False,2017,Samsung,ATT
356,357,2845,F,31000,58,1026.21,02/01/20,11,Tienda departamental,Ciudad de México,Aceptada,False,0.0,30.79,False,2020,Samsung,Movistar
357,358,2862,F,86000,39,664.13,02/01/20,11,Supermercado,Guadalajara,Aceptada,False,0.0,19.92,False,2018,Motorola,Movistar
358,359,3052,F,78000,41,1.0,02/01/20,11,Farmacia,Guadalajara,Aceptada,False,0.0,0.03,False,2018,Apple,Telcel
359,360,3081,F,64000,49,229.78,02/01/20,11,Tienda departamental,Monterrey,Aceptada,False,11.49,6.89,False,2019,Apple,Telcel
360,361,3122,F,89000,62,783.22,02/01/20,11,Tienda departamental,Toluca,Aceptada,False,0.0,23.5,False,2017,Samsung,Movistar
361,362,3149,F,77000,45,848.11,02/01/20,11,Unknown,Ciudad de México,Aceptada,True,0.0,25.44,False,2019,Samsung,ATT
362,363,3201,M,25000,43,122.6,02/01/20,11,Abarrotes,Monterrey,Aceptada,False,0.0,3.68,False,2017,Apple,ATT
363,364,3315,N,25000,58,766.95,02/01/20,11,Tienda departamental,Monterrey,Aceptada,False,38.35,23.01,False,2019,Huawei,Telcel
364,365,3387,M,52000,57,508.04,02/01/20,11,Supermercado,Nezahualcóyotl,Rechazada,True,0.0,15.24,False,2021,Apple,ATT
365,366,3391,F,60000,56,762.55,02/01/20,11,Compra en línea,Toluca,Aceptada,False,0.0,22.88,False,2021,Huawei,ATT
366,367,3685,F,88000,55,263.96,02/01/20,11,Unknown,Tijuana,Aceptada,False,0.0,7.92,False,2018,Samsung,Telcel
367,368,3685,F,88000,55,867.04,02/01/20,11,Supermercado,Tijuana,Rechazada,False,0.0,43.35,False,2019,Motorola,ATT
368,369,3852,M,97000,48,527.75,02/01/20,11,Supermercado,Nezahualcóyotl,Aceptada,False,0.0,15.83,False,2017,Samsung,Telcel
369,370,3918,M,59000,53,264.55,02/01/20,11,Farmacia,Ciudad de México,Rechazada,False,0.0,7.94,False,2020,Motorola,ATT
370,371,3988,F,26000,64,1117.47,02/01/20,11,Farmacia,Tijuana,En proceso,False,0.0,33.52,False,2019,Motorola,ATT
371,372,160,M,53000,62,819.3,02/01/20,12,Tienda departamental,Monterrey,En proceso,False,40.97,24.58,True,2019,Samsung,Telcel
372,373,213,F,64000,42,672.51,02/01/20,12,Farmacia,Guadalajara,Aceptada,False,0.0,20.18,False,2020,Samsung,ATT
373,374,233,F,75000,64,252.02,02/01/20,12,Tienda departamental,Monterrey,Aceptada,False,12.6,7.56,False,2018,Motorola,Movistar
374,375,354,F,61000,50,383.3,02/01/20,12,Tienda departamental,Tijuana,En proceso,False,0.0,11.5,False,2018,Motorola,Telcel
375,376,484,M,29000,58,346.41,02/01/20,12,Abarrotes,Cancún,Aceptada,False,0.0,17.32,False,2021,Apple,Telcel
376,377,759,F,87000,37,272.38,02/01/20,12,Tienda departamental,Tijuana,Rechazada,False,13.62,19.07,False,2020,Apple,Telcel
377,378,796,F,46000,51,422.09,02/01/20,12,Farmacia,Monterrey,Aceptada,False,0.0,29.55,False,2019,Samsung,Telcel
378,379,807,N,68000,39,581.19,02/01/20,12,Tienda departamental,Ciudad de México,Aceptada,False,0.0,40.68,False,2020,Huawei,Telcel
379,380,856,M,45000,32,734.61,02/01/20,12,Tienda departamental,Monterrey,Aceptada,False,0.0,22.04,False,2019,Motorola,Telcel
